platform,software,review,country
Facebook,Steuerbot,"* Einfache Handhabung,",Germany
Facebook,Steuerbot,"Schnelle und unkomplizierte Steuererklärung in wenige Minuten fertig
  sehr empfehlenswert",Germany
Facebook,Steuerbot,"super Sache
 super schnell",Germany
Facebook,Steuerbot,"vollkommen unkompliziert
 super Sache",Germany
Facebook,Steuerbot,"Bin sehr zufrieden, einfach und gut",Germany
Facebook,Steuerbot,Mega gute App.. schon die dritte Steuererklärung damit gemacht..sehr einfach und hat immer alles gestimmt was ausgerechnet wurde,Germany
Facebook,Steuerbot,"Zum 2ten Mal jetzt mit Steuerbot gearbeitet. Wir können nichts negatives berichten. Steuerhilfe Vereine werden euch hassen für eure App,da jetzt wirklich jeder Laie seine Steuererklärung spielend leicht selbst erledigen kann. Früher haben wir es immer über das Elster Portal erledigt. Jetzt aber lieben wir den kleinen Steuerbot und sein Team. Vielen Dank für die Top Arbeit. Wir sehen uns Anfang 2023 wieder.",Germany
Facebook,Steuerbot,Super einfach und genial,Germany
Facebook,Steuerbot,Schnell und total unkompliziert,Germany
Facebook,Steuerbot,"Habe zum dritten Mal die Steuererklärung über Steuerbot abgegeben, unkompliziert durch die Chatfunktion und den ausgerechneten Betrag erstattet bekommen",Germany
Facebook,Steuerbot,"Лесно,разбираемо и точно.Много добро приложение",Germany
Facebook,Steuerbot,quick and simple,Germany
Facebook,Steuerbot,einfache Bearbeitung der Steuererklärung und Hilfe für alle Themen,Germany
Facebook,Steuerbot,kann ich einfach nur empfehlen!,Germany
Facebook,Steuerbot,Super einfach und bis jetzt hat immer alles geklappt,Germany
Facebook,Steuerbot,sehr gut eine sehr gute Arbeit,Germany
Facebook,Steuerbot,Super App damit schafft jeder seine Lohnsteuer,Germany
Facebook,Steuerbot,"super einfache App, da schafft jeder seinen Lohnsteuer Jahresausgleich.",Germany
Facebook,Steuerbot,Es ist super leicht und man wird ganz toll dadurch geführt .,Germany
Facebook,Steuerbot,"Tolle Sache, Einfach für Leihen...Klappt super",Germany
Facebook,Steuerbot,Recomand cu placere Steuerbot pentru ca sunt foarte buni .Au toate intrebarile simple si usoare .Intotdeauna Steuerbot.Va multumesc frumos.,Germany
Facebook,Steuerbot,Einfach Schritt für Schritt erklärt.,Germany
Facebook,Steuerbot,"Sehr einfach die Steuererklärung zu erfassen. Ich bekomme sogar mehr zurück, als Steuerbot errechnet.",Germany
Facebook,Steuerbot,Sehr einfache Nutzung und die Rückerstattung stimmte auf den Cent genau.,Germany
Facebook,Steuerbot,"Für mich ist Steuerbot einfach unkompliziert 
 kann ich jeden empfehlen",Germany
Facebook,Steuerbot,erstmal finde es super sehr einfach sehr zu empfehlen.,Germany
Facebook,Steuerbot,ich mache das schon drei Jahre mit der app und es hat immer super geklappt,Germany
Facebook,Steuerbot,"Schnell und unkompliziert
 Alles super geklappt.",Germany
Facebook,Steuerbot,Tolle App und super easy,Germany
Facebook,Steuerbot,"Ist einfach, man kommt gut zurecht.",Germany
Facebook,Steuerbot,unkompliziert und einfach zu verstehen,Germany
Facebook,Steuerbot,saubere und einfach geniale Menüführung,Germany
Facebook,Steuerbot,"Top! unkompliziert, seriös und hat eine einfache Nutzung. Man wird Schritt für Schritt durch die Entstehung der Steuererklärung geleitet, so das es auch bei einem Anfänger klappt. Die eventuelle Rückerstattung erscheint übersichtlich, d.h. man sieht wie viel man zurück bekommen kann bevor man sie abschließt. Die Steuererklärung wird dann direkt über die App ans Finanzamt gesendet und man braucht dann nur auf das Geld zu warten.",Germany
Facebook,Steuerbot,gut und billig Steuerberat,Germany
Facebook,Steuerbot,"Es war super einfach, ob stimmt was berechnet wurde, wird sich noch zeigen... Bin ja mal gespannt",Germany
Facebook,Steuerbot,Hat alles super geklappt,Germany
Facebook,Steuerbot,Super App kann nur weiter empfehlen...,Germany
Facebook,Steuerbot,Ist super einfach und man hat keine lästigen Probleme mit dem FA. Danke Euch,Germany
Facebook,Steuerbot,Es ist echt super einfach. Und geht schneller als gedacht.,Germany
Facebook,Steuerbot,Man wird toll und einfach durch das Programm geführt. Habe es früher über Elster gemacht und kann Steuerboot einfach nur empfehlen.,Germany
Facebook,Steuerbot,So schnell war ich vorher nie. Finde die App Mega:-),Germany
Facebook,Steuerbot,Das ist meine zweite Steuererklärung bei Steuerbot und ich bin sehr zufrieden! Super einfach und gut erklärt.,Germany
Facebook,Steuerbot,Mein Freund hat diese App für seine Steuererklärungen benutzt und es ist einfach zu bedienen .Das was berechnet wurden ist Kam am Ende auf sein Konto. Die nächste Erklärung werde ich nun auch über Steuerbot abgeben,Germany
Facebook,Steuerbot,Denkbar einfach zu bedienen. Alles wird erklärt. Vieles wird automatisch berechnet. Ist sehr zu empfehlen.,Germany
Facebook,Steuerbot,"Diese App und deren Betreiber bieten eine Steuererklärung auch für den absoluten Laien an ... sehr einfache, aktuelle Führung durch einfache Frage/Antwort Bildschirm, Empfehlungen für Pauschalen usw.",Germany
Facebook,Steuerbot,"Super übersichtliche einfache Eingabe, alles wird abgefragt. Berechnung stimmt am Ende!",Germany
Facebook,Steuerbot,Steuerbot ist eine super App mit der die Steuererklärung quasi ein Selbstläufer ist. Man wird anhand von Fragen und Beispielen gut durch den gesamten Prozess geleitet. Die App ist absolut zu empfehlen! Auch der Support ist super. Ich hatte ein kleines Anliegen was zügig bearbeitet wurde!,Germany
Facebook,Steuerbot,"Steuerberater ist immer für Dich da,berät Dich mega ,und die Steuererklärung ist sehr schnell erledigt und dafür bezahle ich gern 29 Euro.. keiner macht heute etwas für umsonst..",Germany
Facebook,Steuerbot,"App ist super easy. Daumen hoch 
 

 Kann ich nur empfehlen",Germany
Facebook,Steuerbot,"Super App, total einfach auszufüllen... Schnelle Abwicklung... Absolut zu empfehlen. Danke nochmal",Germany
Facebook,Steuerbot,Zum ersten Mal probiert und begeistert...bei mir wurde dann noch mehr erstattet als errechnet...Kinderleicht und ratz fatz erledigt,Germany
Facebook,Steuerbot,,Germany
Facebook,Steuerbot,Man ist superschnell fertig mit der Steuererklärung und es wird alles Super erklärt,Germany
Facebook,Steuerbot,Einfach und angemessen schnell zu erledigen!,Germany
Facebook,Steuerbot,"Habe das erste mal mit dieser App meine Steuererklärung gemacht. Es war super einfach und hat auch wunderbar geklappt. Das schöne daran man muss sich um nix selber kümmern und wird über jeden Schritt informiert. Es kostet zwar 29,- Euro aber das ist billiger als ein Steuerberater.",Germany
Facebook,Steuerbot,super einfach .ich bin zufrieden,Germany
Facebook,Steuerbot,"Supereinfach zu machen, da viel Erklärt wird und geht einfach nur Superschnell. Innerhalb von 12 Tagen war alles durch.",Germany
Facebook,Steuerbot,"Mit Steuerbot wird die Steuererklärung sehr vereinfacht. Besonders gut finde ich, das gleich errechnet wird wieviel ich vom Finanzamt zurück erhalte (oder zahlen muss)",Germany
Facebook,Steuerbot,Alles sehr verständlich und ausführlich erklärt. Man wird durch verschiedene Fragen geleitet und muss sich nicht durch x Anhänge (wie bei Elster z.B.) durchwühlen. Die Tipps sind ebenfalls hilfreich. Die Daten vom letzten Jahr waren noch gespeichert. Übermittlung ans Finanzamt problem- und papierlos möglich.,Germany
Facebook,Steuerbot,"Tolle App. Nutze ich seit 4Jahren und ich erhalte immer genau den Betrag zurück erstattet, den mir Steuerbot anzeigt. Großes Lob",Germany
Facebook,Steuerbot,"Steuererklärung total einfach, einfach perfekt. Es werden Sachen angegeben die ich sonst nicht angegeben hätte.",Germany
Facebook,Steuerbot,"Tolle App!!! Kann ich nur empfehlen.. manche Sachen hätte ich gar nicht angegeben, weil ich es nicht wusste.. aber der Steuerbot weiß das",Germany
Facebook,Steuerbot,"Ich habe tolle Erfahrung bekommen, vielen Dank, kann ich nur weiterempfehlen.",Germany
Facebook,Steuerbot,Ich kann es jedem Arbeitnehmer empfehlen mit dieser App seine Steuererklärung zu machen. Ich habe jetzt meine 3. Steuererklärung mit Steuerbot gemacht und nie weniger erhalten als die App mir berechnet hat. Es ist total einfach und schnell. Nie mehr ohne diese App,Germany
Facebook,Steuerbot,total einfach zu handhaben und die erklärungen für die einzelnen bereiche sind sehr verständlich,Germany
Facebook,Steuerbot,"Sehr geduldig,sehr hilfreich super",Germany
Facebook,Steuerbot,Super einfach auszufüllen,Germany
Facebook,Steuerbot,Diese App ist toll. Super einfach und verständlich erklärt. Geht alles sehr fix. Kann ich nur empfehlen.,Germany
Facebook,Steuerbot,Kann ich nur empfehlen!,Germany
Facebook,Steuerbot,"Perfekt! Einfach, schnell und es nimmt der Steuererklärung seinen Schrecken.",Germany
Facebook,Steuerbot,1a klasse Team super Arbeit,Germany
Facebook,Steuerbot,"Es ist so einfach und super schnell, vielen Dank!",Germany
Facebook,Steuerbot,"Super einfach, super schnell ! Kann ich nur Empfehlen!!!!!",Germany
Facebook,Steuerbot,Es ist ssoo einfach und schnell.,Germany
Facebook,Steuerbot,"super einfach, günstig, schnell, ob allerdings alles drin ist was man absetzen kann weiß ich nicht",Germany
Facebook,Steuerbot,"Bis jetzt bin ich sehr zufrieden, vorallem der Chat- ähnliche Aufbau mit Tips zwischendrin, ist cool.",Germany
Facebook,Steuerbot,Ich bin mega zufrieden und empfehle es jedem,Germany
Facebook,Steuerbot,mehr Hilde über den Tellerrand,Germany
Facebook,Steuerbot,Ich muss jedesmal 11 Cent Nachzahlen also diese App kann man bei weitem nicht gebrauchen dann doch lieber ein Steuerbüro..,Germany
Facebook,Steuerbot,Einfach in der Handhabung... Sehr empfehlenswert....,Germany
Facebook,Steuerbot,"So ultra einfach, mache schon das zweite Jahr meine Steuer damit",Germany
Facebook,Steuerbot,"The tax return is completely uncomplicated, all possibilities are being exploited, just great",Germany
Facebook,Steuerbot,einfach und schnell ohne Papierkrieg.,Germany
Facebook,Steuerbot,"Ich bin sehr zufrieden, letztes Jahr abgegeben und nach ca 4 Wochen hatte ich mein Geld schon drauf vom Finanzamt heute von 2020 auch abgegeben geht einfach und schnell kann ich jedem weiter empfehlen immer wider gerne:)",Germany
Facebook,Steuerbot,Sehr einfach...kann nur weiter empfehlen,Germany
Facebook,Steuerbot,Sehr unkompliziert und in wenigen Minuten fertig,Germany
Facebook,Steuerbot,много лесно и бързо се работи вече няколко пъти я използвам програмата и съм много доволен,Germany
Facebook,Steuerbot,"Einfach in der Handhabung, kann ich nur weiter empfehlen",Germany
Facebook,Steuerbot,Sehr einfach und bequem ... ich empfehle es,Germany
Facebook,Steuerbot,"Unkompliziertes Handling, sehr guter und flotter Support bei Fragen.",Germany
Facebook,Steuerbot,"Einfach, schnell gemacht, hilfreiche Tipps und die festen Daten werden aus dem Vorjahr übernommen. Alles tiptop!",Germany
Facebook,Steuerbot,einfach u.günstig.für 2020 sogar bei Kurzarbeit kostenlos,Germany
Facebook,Steuerbot,"So eine großartige App! Damit kann jeder das Maximum rausholen. Sehr verständliche Menüführung, viele hilfreiche Tipps und Hilfestellungen zu einzelnen Themengebieten. Die 30€ sind sowas von gut investiert! Ich würde nie mehr meine Steuererklärung ohne Steuerbot machen. Daher habe ich sie auch das 3. Mal in Folge genutzt",Germany
Facebook,Steuerbot,"Ist alles einfach ,schnell und gut 
  Was die Kosten betrifft. Habe selten im Internet so etwas seriöses erlebt. Mir wurden die Kosten erstattet, obwohl ICH etwas übersehen habe. Danke. Macht weiter so.",Germany
Facebook,Steuerbot,"Schnelle und einfache App , kann ich nur empfehlen .Wer 2020 Kurzarbeit hatte bekommt die Steuer mit einem Code / Rabatt umsonst .5 Sterne da ich die App jetzt schon das 2 . mal nutze",Germany
Facebook,Steuerbot,"Habe letztes Jahr das erste mal meine Steuer gemacht und das erste mal mit Steuerbot und es war echt easy und ging super schnell. Geld war genau so auf dem Konto wie ausgerechnet, keine Differenzen.",Germany
Facebook,Steuerbot,"Ganz tolle Sache! Vollkommen unkompliziert, schnell und dabei noch nützliche Tipps!! Schon zwei mal genutzt und super zufrieden!",Germany
Facebook,Steuerbot,Alles gut erklärt und praktikabel machbar,Germany
Facebook,Steuerbot,Es ist sehr einfach seine Steuern zumachen,Germany
Facebook,Steuerbot,Voll die coole und einfache App.,Germany
Facebook,Steuerbot,Die App leicht verständlich und die Steuererklärung ist leicht gemacht! Auch wenn meine keine Ahnung von Steuern hat!,Germany
Facebook,Steuerbot,"Einfach, schnell, gut gemacht! So macht die Steuererklärung fast Spaß",Germany
Facebook,Steuerbot,"Einfach alles ist super....bis vor zwei Jahren habe ich mich noch mit ELSTER herumgequält...seit dem letzten Jahr mache ich meine Steuererklärung mit Steuerbot. So einfach, schnell und übersichtlich. Am oberen Bildschirmrand läuft auch noch der Betrag mit den man zurück bekommt bzw. nachzahlen müsste. Einfach super. So 'ne Steuererklärung machen macht einfach Spaß. Danke Steuerbot das es dich gibt.",Germany
Facebook,Steuerbot,"Ich hatte mir einen Kopf gemacht, um meine Erklärungen zu machen.",Germany
Facebook,Steuerbot,Super App kann ich nur empfehlen,Germany
Facebook,Steuerbot,"Einfach, schnell und unkompliziert.",Germany
Facebook,Steuerbot,Einfach und Perfekt aber bischen Teuer,Germany
Facebook,Steuerbot,всё очень ясно расписано,Germany
Facebook,Steuerbot,"Obwohl Deutsche nicht meinen erste Sprache ist, habe ich den Steuerbot App Gans einfach genutzt um meiner Steuererklärung, erstmals selber zumachen! Sehr empfehlenswert!?! Ein super Produkt, danke.",Germany
Facebook,Steuerbot,Super einfach und verständlich ohne viel Schnick Schnack. Selbst für Laien machbar. Daumen hoch.,Germany
Facebook,Steuerbot,"Geht super einfach, unkompliziert und man bekommt sogar Tipps. Ganz am Schluss steht sogar ob man ein Plus oder ein Minus raus bekommt. Eine App die ich definitiv nicht lösch.",Germany
Facebook,Steuerbot,"Hat super geklappt, tolle App
 schnell und einfach, kann ich nur empfehlen",Germany
Facebook,Steuerbot,ich war sehr zufrieden.,Germany
Facebook,Steuerbot,"100% das Beste! Schnell,leicht und klar.",Germany
Facebook,Steuerbot,Absolut zu empfehlen. Sehr einfach.,Germany
Facebook,Steuerbot,Absolut zu empfehlen. Hat sich gelohnt.,Germany
Facebook,Steuerbot,Sehr sehr gute App Habe sogar 500€ mehr bekommen als angenommen nur zu empfehlen,Germany
Facebook,Steuerbot,Alles total einfach und leicht verständlich.,Germany
Facebook,Steuerbot,Sehr schnelle Berechnung und Überweisung.,Germany
Facebook,Steuerbot,"Super schnell und einfach
 , kann ich nur weiter Empfehlen super App",Germany
Facebook,Steuerbot,Super. Ganz einfach. Das kann jeder!,Germany
Facebook,Steuerbot,"Super einfach,man wird schön durch die app geleitet,kann die Erklärung online einreichen und bekommt per Email gesagt das der Bescheid fertig is 
  mega",Germany
Facebook,Steuerbot,"Richtig gute App- hilft bei Aversionen gegen Behördensprache und Formularwirrwarr 
 . Du bekommst gut verständliche Fragen gestellt und Fachbegriffe werden über einen Info-Butto erklärt!",Germany
Facebook,Steuerbot,Schnell und einfach.. Super,Germany
